transaction_id,timestamp,customer_id,customer_email_domain,customer_ip_country,billing_country,shipping_country,payment_method,card_type,transaction_amount,currency,item_category,item_name,item_quantity,item_unit_price,account_age_days,is_billing_shipping_mismatch,transaction_hour,device_type,browser,is_fraud
52a90f63-57c3-4091-9ba9-beec06e40d5a,2026-01-26 14:32:09,CUST-000287,icloud.com,UK,UK,UK,debit_card,amex,18.25,USD,sports,Water Bottle,1,18.25,13,0,14,mobile,chrome,0
795b2dab-f424-4651-a7de-4f38a6fbe677,2025-04-05 12:42:57,CUST-001707,protonmail.com,UK,FR,FR,debit_card,visa,255.61,USD,electronics,Noise-Cancelling Headphones,1,255.61,62,0,12,mobile,safari,0
9d1d091c-1625-41e2-a26f-0a9d09fd41ee,2025-09-14 01:33:52,CUST-000356,yahoo.com,FR,FR,FR,paypal,,71.41,USD,clothing,Denim Jacket,1,71.41,216,0,1,desktop,safari,0
5cfca0bd-d39d-4274-8188-a4d4a677e205,2025-12-25 20:14:38,CUST-000550,icloud.com,ES,ES,ES,credit_card,amex,85.32,USD,clothing,Sunglasses,3,28.44,87,0,20,tablet,edge,0
5575b84f-b870-457a-b392-a28b5816b1c2,2025-05-25 21:49:53,CUST-001758,outlook.com,BR,BR,BR,credit_card,mastercard,88.56,USD,clothing,Running Shoes,1,88.56,16,0,21,desktop,edge,0
27ed7eb1-b3af-42b5-8dad-23be90c0cb6f,2026-02-09 21:57:58,CUST-001812,yahoo.com,US,US,US,gift_card,,228.08,USD,gaming,Streaming Microphone,2,114.04,337,0,21,desktop,firefox,0
ea3f2526-4c14-4b87-bc35-221243eb4125,2025-09-19 17:18:33,CUST-003076,gmail.com,IT,IT,ES,paypal,,36.06,USD,clothing,Yoga Pants,1,36.06,184,1,17,tablet,safari,0
4963579d-da13-421c-a0c1-6dcc5714cd4b,2026-01-16 20:42:24,CUST-002742,hotmail.com,BR,AU,AU,paypal,,54.14,USD,sports,Fitness Tracker,1,54.14,227,0,20,mobile,firefox,0
48e272b8-212b-4c91-b39b-51eb16efda44,2025-05-20 23:36:07,CUST-000540,hotmail.com,AU,AU,AU,credit_card,amex,57.12,USD,gaming,Gaming Mouse,1,57.12,185,0,23,desktop,chrome,0
7561d456-5051-4eba-b4da-f97a0cee3824,2025-03-16 20:04:47,CUST-003364,gmail.com,CA,DE,DE,debit_card,visa,13.63,USD,clothing,Winter Beanie,1,13.63,3,0,20,desktop,firefox,0
d59f760e-a716-4fce-9b3b-678c8687c1dd,2026-02-08 14:32:14,CUST-003204,hotmail.com,AU,FR,FR,credit_card,mastercard,61.11,USD,gaming,Gaming Mouse,1,61.11,110,0,14,tablet,chrome,0
f0d47027-a298-4e92-8def-eaff7209dc1e,2025-09-10 22:27:36,CUST-001282,protonmail.com,FR,FR,FR,crypto,,65.54,USD,beauty,Hair Dryer,1,65.54,59,0,22,mobile,safari,0
76ddf11a-4e7f-4309-b2b9-ad348626578c,2025-09-25 12:54:23,CUST-000273,gmail.com,BR,BR,BR,credit_card,mastercard,27.07,USD,sports,Yoga Mat,1,27.07,198,0,12,desktop,other,0
82f74d23-17b8-411b-a43e-ce20c4c084e8,2025-11-13 12:12:50,CUST-001138,protonmail.com,FR,CA,CA,debit_card,amex,52.52,USD,home,Ceramic Mug Set,2,26.26,42,0,12,desktop,edge,0
9349601d-817a-48c5-9952-4c77a4fde338,2025-08-06 12:53:41,CUST-003337,icloud.com,ES,ES,ES,credit_card,visa,83.38,USD,electronics,Bluetooth Speaker,1,83.38,37,0,12,tablet,safari,0
8a0dfb3d-0480-4cc1-b68b-5aa6dd5e5f3a,2025-07-16 03:01:03,CUST-000042,outlook.com,JP,JP,JP,paypal,,29.83,USD,home,Wall Art Print,1,29.83,9,0,3,desktop,firefox,0
4045ebdb-b13f-44a2-a6d0-00506ca6266d,2025-10-08 07:53:16,CUST-003703,hotmail.com,FR,FR,CA,debit_card,visa,121.96,USD,beauty,Hair Dryer,2,60.98,28,1,7,tablet,other,0
644aec7f-f2d5-4c39-bb2a-70d3e49dce60,2026-01-05 16:50:10,CUST-002848,icloud.com,BR,BR,BR,debit_card,mastercard,49.98,USD,home,Ceramic Mug Set,2,24.99,72,0,16,mobile,other,0
1d1061de-0a31-4e09-ae3d-8cfc319904aa,2025-10-08 08:56:12,CUST-003495,yahoo.com,CA,CA,CA,paypal,,86.68,USD,clothing,Running Shoes,1,86.68,220,0,8,tablet,edge,0
671bac7e-582a-4c4f-99fc-9fb5a05dbd64,2025-03-18 17:23:44,CUST-001875,icloud.com,UK,UK,UK,paypal,,21.97,USD,electronics,Smartphone Case,1,21.97,24,0,17,desktop,chrome,0
37ffbef5-1622-4f1a-9951-5a5bd7f40363,2025-09-05 15:19:19,CUST-001882,yahoo.com,BR,FR,FR,credit_card,amex,79.78,USD,beauty,Perfume 50ml,1,79.78,11,0,15,tablet,chrome,0
925d8279-7e3b-40ed-8171-095e26bbabb8,2025-05-15 13:51:00,CUST-003311,yahoo.com,IN,IN,IN,gift_card,,177.84,USD,sports,Yoga Mat,6,29.64,97,0,13,tablet,other,0
10d07a2e-11c0-4eb1-ac8f-bda0bdd9d693,2025-09-13 02:45:04,CUST-001961,aol.com,DE,DE,DE,credit_card,mastercard,10.32,USD,beauty,Lip Balm Set,1,10.32,64,0,2,tablet,chrome,0
216391dc-55d3-446e-8d2f-a817ef8b8e3c,2025-09-05 03:46:52,CUST-001478,yahoo.com,CA,CA,CA,debit_card,mastercard,32.29,USD,clothing,Sunglasses,1,32.29,95,0,3,desktop,edge,0
8c084650-84dd-451b-96bd-b8405e246b7d,2025-08-31 12:18:09,CUST-001612,protonmail.com,IT,IT,IT,debit_card,mastercard,22.79,USD,beauty,Vitamin C Serum,1,22.79,281,0,12,tablet,other,0
501a3f97-33bf-4930-9f45-e2d0554c0283,2026-01-18 00:05:08,CUST-001117,outlook.com,IN,IN,IN,debit_card,visa,78.64,USD,home,Kitchen Scale,4,19.66,153,0,0,tablet,other,0
2d89b987-6fce-48fb-be86-edcf6e0cb0af,2025-07-17 02:49:21,CUST-001661,hotmail.com,FR,BR,BR,crypto,,27.12,USD,clothing,Winter Beanie,2,13.56,5,0,2,tablet,firefox,1
23816cf0-1106-4cd5-b304-6f974e129137,2026-02-02 14:47:37,CUST-003388,outlook.com,BR,BR,BR,credit_card,discover,56.8,USD,beauty,Hair Dryer,1,56.8,14,0,14,tablet,other,0
5331c07e-b72b-4718-935e-a378f80a8733,2025-03-25 21:39:09,CUST-000501,hotmail.com,US,US,US,debit_card,mastercard,33.33,USD,clothing,Leather Belt,1,33.33,180,0,21,desktop,chrome,0
c2099226-ae8d-428e-8d0f-a347d0908302,2025-10-10 12:37:18,CUST-002617,hotmail.com,FR,FR,FR,crypto,,184.4,USD,electronics,Smart Watch,1,184.4,536,0,12,mobile,edge,0
00bb56e6-f539-402d-ae3d-73ecc78e2dbb,2026-01-28 22:27:53,CUST-002767,aol.com,AU,AU,AU,credit_card,mastercard,19.03,USD,beauty,Moisturizer,1,19.03,217,0,22,mobile,safari,0
08280496-52fb-4c41-a1e1-0707868e5a80,2026-01-06 20:35:08,CUST-000353,gmail.com,AU,AU,AU,credit_card,mastercard,27.52,USD,clothing,Sunglasses,1,27.52,8,0,20,tablet,other,0
b40cc12d-f4fd-4a94-b2e8-bb8de519a945,2025-03-14 01:35:22,CUST-001234,protonmail.com,DE,DE,DE,paypal,,47.21,USD,clothing,Hoodie,1,47.21,279,0,1,mobile,safari,0
93dbf959-a634-43ad-af63-5af7be722173,2025-12-28 14:38:46,CUST-001478,hotmail.com,CA,CA,CA,debit_card,amex,81.28,USD,electronics,4K Webcam,1,81.28,23,0,14,tablet,edge,0
e8e20eda-2aca-4e9f-89db-92b34d4943d9,2026-02-26 18:48:18,CUST-003482,icloud.com,AU,CA,CA,credit_card,mastercard,159.44,USD,beauty,Perfume 50ml,2,79.72,172,0,18,mobile,chrome,0
83bfa8d3-912b-47a7-85d7-7fcd644a3ed2,2025-10-15 10:51:57,CUST-003516,gmail.com,JP,JP,JP,credit_card,visa,31.21,USD,sports,Yoga Mat,1,31.21,36,0,10,tablet,chrome,0
77d97d0b-647d-4698-ab1d-d6999ef87f74,2025-06-23 16:08:10,CUST-000865,throwaway.email,DE,DE,DE,paypal,,31.1,USD,clothing,Winter Beanie,2,15.55,146,0,16,tablet,safari,0
5e4dd7a4-c80d-4b74-94e6-e3ef75d11309,2025-08-11 04:13:52,CUST-001761,outlook.com,JP,JP,JP,debit_card,discover,107.6,USD,sports,Water Bottle,5,21.52,5,0,4,desktop,chrome,0
3038ca00-709c-4a59-94e2-0f591207e670,2025-09-19 17:14:32,CUST-000678,icloud.com,CA,JP,DE,debit_card,discover,33.44,USD,electronics,USB-C Hub,1,33.44,23,1,17,tablet,safari,0
0c2fcb69-1c01-4650-a834-80995a632892,2025-06-20 12:36:27,CUST-002964,protonmail.com,US,US,US,credit_card,visa,35.57,USD,clothing,Leather Belt,1,35.57,80,0,12,tablet,chrome,0
5e72b69a-63f7-43b1-9106-d31dab59ffc0,2025-03-03 15:22:06,CUST-001447,protonmail.com,BR,BR,BR,credit_card,visa,126.16,USD,beauty,Hair Dryer,2,63.08,45,0,15,mobile,firefox,0
45c7c3a9-8109-43ed-811d-3edd96bd95be,2026-02-17 14:55:21,CUST-002356,icloud.com,AU,AU,AU,debit_card,amex,21.74,USD,home,Kitchen Scale,1,21.74,185,0,14,tablet,firefox,0
c6b13a20-d183-4b54-b61d-07964a63ad1d,2025-04-01 01:45:39,CUST-000699,protonmail.com,AU,AU,AU,credit_card,amex,20.4,USD,home,Kitchen Scale,1,20.4,127,0,1,desktop,chrome,0
236eee88-1be5-4c4c-a40f-cc2febf3401a,2025-08-11 07:10:45,CUST-002984,gmail.com,UK,IT,IT,crypto,,672.28,USD,electronics,Laptop Stand,14,48.02,23,0,7,mobile,chrome,1
484ee6e7-3468-49f7-a289-6f436c5ef911,2026-01-15 12:20:28,CUST-002696,icloud.com,NL,NL,NL,credit_card,mastercard,73.5,USD,home,Ceramic Mug Set,3,24.5,132,0,12,tablet,edge,0
4e60df7d-354f-44a6-ac21-c9d01499daa9,2026-02-16 07:17:38,CUST-003533,yopmail.com,RO,DE,DE,paypal,,60.08,USD,clothing,Sunglasses,2,30.04,30,0,7,desktop,firefox,1
9808f911-c8f3-48cf-8f71-d4f97a171aa9,2026-02-27 12:26:24,CUST-002336,yahoo.com,US,US,US,credit_card,discover,87.48,USD,clothing,Yoga Pants,2,43.74,241,0,12,desktop,safari,0
fa08edee-5b59-4680-8ccb-cf153c8d676b,2026-01-11 11:17:19,CUST-000582,yahoo.com,IN,IN,IN,crypto,,74.46,USD,electronics,Bluetooth Speaker,1,74.46,24,0,11,mobile,chrome,0
a69ab91d-698c-43fc-9c81-e0df8ddd7695,2025-05-21 07:24:25,CUST-003240,yopmail.com,UK,UK,UK,credit_card,discover,25.52,USD,beauty,Vitamin C Serum,1,25.52,187,0,7,desktop,chrome,0
41e97196-9f48-42b5-8329-efc2c41c6b25,2025-07-01 17:27:39,CUST-002830,hotmail.com,JP,JP,NL,paypal,,28.36,USD,clothing,Sunglasses,1,28.36,156,1,17,mobile,safari,0
d41b7af3-d7c5-4f60-b97b-4cd37f4bacd3,2025-03-25 21:07:45,CUST-000740,gmail.com,US,FR,FR,credit_card,mastercard,98.64,USD,electronics,Laptop Stand,2,49.32,242,0,21,desktop,edge,0
8d29665c-5a84-42a7-8596-5e63b73d23ec,2025-09-30 10:00:42,CUST-002757,gmail.com,BR,DE,DE,debit_card,mastercard,780.56,USD,electronics,Smart Watch,4,195.14,20,0,10,desktop,safari,0
fc27c373-6624-488d-95ac-1353ecaf2b29,2025-10-25 04:52:01,CUST-001113,yahoo.com,US,US,JP,credit_card,discover,39.94,USD,clothing,Yoga Pants,1,39.94,245,1,4,tablet,edge,0
fde9ab12-39c4-408b-b032-ab6ea88ceabe,2025-06-05 21:23:44,CUST-002432,yahoo.com,US,US,US,credit_card,mastercard,24.43,USD,beauty,Vitamin C Serum,1,24.43,87,0,21,mobile,chrome,0
fff3a935-32d9-4468-898f-99be8614f81c,2025-08-14 11:15:42,CUST-001325,yahoo.com,UK,UK,UK,credit_card,visa,10.49,USD,beauty,Lip Balm Set,1,10.49,354,0,11,tablet,other,0
e9196140-47bb-464d-948a-ac5980668d20,2025-05-23 17:57:09,CUST-000268,aol.com,CA,CA,CA,paypal,,70.08,USD,gaming,RGB Mousepad,3,23.36,144,0,17,desktop,safari,0
0de05b7f-56f7-46b7-93ac-b0a3acfb549b,2025-03-05 14:45:49,CUST-003631,icloud.com,FR,FR,FR,credit_card,discover,10.14,USD,beauty,Lip Balm Set,1,10.14,486,0,14,tablet,firefox,0
daa7c7c2-e294-4159-8116-b5110f451604,2025-07-14 10:56:05,CUST-001668,yahoo.com,CA,CA,CA,credit_card,discover,76.92,USD,clothing,Yoga Pants,2,38.46,18,0,10,desktop,firefox,0
60edca5d-cf49-4b9c-b243-dafa8304880b,2025-12-17 13:07:12,CUST-000864,hotmail.com,DE,JP,JP,debit_card,mastercard,20.24,USD,electronics,Smartphone Case,1,20.24,129,0,13,mobile,safari,0
13c41aa8-5fff-4780-9243-360398718517,2025-11-12 04:48:02,CUST-001592,yahoo.com,ES,ES,ES,debit_card,visa,102.24,USD,gaming,RGB Mousepad,4,25.56,136,0,4,tablet,edge,0
35cd0bcd-1a44-4b18-8834-f0a16d3789dd,2025-09-23 14:44:15,CUST-003502,protonmail.com,US,US,US,credit_card,discover,91.51,USD,gaming,Gaming Headset,1,91.51,108,0,14,tablet,safari,0
0446e0b5-05ab-4b90-99d4-42fb3310d1fb,2025-09-09 00:12:53,CUST-001295,hotmail.com,UK,DE,DE,credit_card,amex,473.58,USD,electronics,Noise-Cancelling Headphones,2,236.79,148,0,0,mobile,edge,0
f8ee9245-d703-40db-ae54-4a51ab6dd003,2025-09-02 15:15:13,CUST-001440,protonmail.com,FR,FR,FR,credit_card,amex,16.48,USD,sports,Resistance Bands,1,16.48,73,0,15,desktop,firefox,0
dfc7c790-cdda-4193-99cf-08d6437ee2ce,2026-01-25 17:17:43,CUST-002570,yahoo.com,IT,IT,IT,crypto,,42.9,USD,clothing,Yoga Pants,1,42.9,138,0,17,desktop,firefox,0
035db2fd-edb0-4f57-afd2-25c8f8fce03c,2025-11-20 20:39:01,CUST-000658,outlook.com,BR,BR,BR,credit_card,mastercard,38.31,USD,clothing,Leather Belt,1,38.31,3,0,20,desktop,edge,0
61562e60-6658-455e-bea4-838120a10499,2025-09-10 08:16:48,CUST-001267,protonmail.com,JP,JP,JP,gift_card,,90.24,USD,clothing,Sunglasses,3,30.08,41,0,8,desktop,edge,0
af117049-a88c-4cc0-9874-58847047f437,2025-11-12 20:22:45,CUST-001295,mailinator.com,UK,IT,IN,crypto,,236.19,USD,electronics,Bluetooth Speaker,3,78.73,9,1,20,mobile,firefox,1
87362f7c-ee87-4824-9ce0-2c6c5e33cbbc,2025-11-10 12:00:50,CUST-002863,protonmail.com,AU,AU,AU,debit_card,amex,174.02,USD,clothing,Running Shoes,2,87.01,263,0,12,tablet,chrome,0
eae7543b-d024-48b6-a3cf-060c96964e17,2025-07-21 11:11:58,CUST-000904,icloud.com,JP,JP,JP,crypto,,61.28,USD,gaming,Gaming Mouse,1,61.28,2,0,11,desktop,firefox,0
fa4c878c-539c-4522-87a0-f6988f36a4e7,2026-01-21 13:41:35,CUST-000697,outlook.com,IN,IN,IN,debit_card,visa,27.36,USD,clothing,Cotton T-Shirt,1,27.36,204,0,13,tablet,chrome,0
c9863aa1-bb69-4fa2-87df-1886d5cfe8d1,2025-12-21 16:01:22,CUST-000143,protonmail.com,FR,FR,FR,credit_card,visa,96.08,USD,sports,Fitness Tracker,2,48.04,81,0,16,mobile,other,0
70cde9cc-7360-443f-a63f-14e63239b3b3,2026-02-16 17:46:02,CUST-002658,gmail.com,US,US,US,credit_card,mastercard,24.27,USD,home,Ceramic Mug Set,1,24.27,7,0,17,tablet,edge,0
91975fb8-5b72-49fa-93e9-1ad15117752a,2025-05-13 11:25:12,CUST-001195,outlook.com,AU,AU,AU,credit_card,mastercard,19.96,USD,beauty,Lip Balm Set,2,9.98,28,0,11,tablet,firefox,0
5c401975-13dd-4bc5-aaa5-d806e9d8476d,2026-02-17 00:46:53,CUST-001296,aol.com,FR,FR,FR,paypal,,31.83,USD,electronics,USB-C Hub,1,31.83,122,0,0,desktop,chrome,0
df4d93a9-661c-4932-ae32-108002477886,2026-02-15 19:05:24,CUST-000089,yahoo.com,JP,JP,JP,paypal,,59.7,USD,beauty,Hair Dryer,1,59.7,229,0,19,mobile,edge,0
b9e2039a-e91d-44f9-b912-7f3186434fc1,2025-05-02 10:37:11,CUST-000196,aol.com,BR,BR,BR,credit_card,amex,53.3,USD,home,Ceramic Mug Set,2,26.65,9,0,10,tablet,edge,0
169fb96a-ff33-4fd5-a39a-8e21d724be76,2026-01-13 03:54:19,CUST-002964,protonmail.com,ES,ES,ES,paypal,,49.44,USD,sports,Fitness Tracker,1,49.44,100,0,3,desktop,chrome,0
6507aef2-f3be-4348-8fba-b8d1cc4d4617,2025-09-21 20:10:51,CUST-001468,yahoo.com,DE,CA,IN,paypal,,27.99,USD,home,Wall Art Print,1,27.99,39,1,20,tablet,chrome,0
75b96c77-5b15-473e-91f0-9acc7205fb1b,2025-11-30 13:30:40,CUST-002396,protonmail.com,IT,IT,IT,credit_card,amex,16.45,USD,clothing,Winter Beanie,1,16.45,33,0,13,mobile,firefox,0
4897d6f9-e694-4231-8ebe-b6865f08689a,2025-10-31 19:22:06,CUST-000888,aol.com,AU,AU,AU,credit_card,visa,54.86,USD,home,Wall Art Print,2,27.43,119,0,19,desktop,other,0
1d6e93bd-b6fc-4ff1-9583-d08fb21e9233,2025-12-18 12:58:16,CUST-001950,protonmail.com,IN,IN,IN,debit_card,visa,254.2,USD,sports,Fitness Tracker,5,50.84,179,0,12,mobile,firefox,0
ea29de6b-a4b1-4a2f-902c-d2ea9b75373d,2026-01-09 19:13:17,CUST-000348,yahoo.com,JP,JP,JP,credit_card,mastercard,96.44,USD,sports,Foam Roller,4,24.11,154,0,19,mobile,other,0
5484238e-5ee6-41b1-bdb6-e6097b5c4bb2,2025-09-21 18:29:44,CUST-000638,gmail.com,FR,JP,JP,debit_card,visa,97.4,USD,clothing,Hoodie,2,48.7,163,0,18,desktop,firefox,0
ff4e3cd8-bab4-40f1-8754-21d2f98999b1,2025-10-30 15:20:00,CUST-000509,protonmail.com,JP,JP,JP,paypal,,57.32,USD,sports,Yoga Mat,2,28.66,42,0,15,mobile,other,0
8a0f7542-474e-4ad7-aefc-9c555273e76c,2025-10-15 13:42:04,CUST-003749,yahoo.com,BR,BR,BR,gift_card,,93.72,USD,home,Wall Art Print,3,31.24,302,0,13,mobile,edge,0
17e4e0f0-ed1e-4349-94fb-39db7e8e4a63,2025-09-22 17:53:55,CUST-002125,outlook.com,CA,CA,CA,credit_card,visa,95.66,USD,clothing,Hoodie,2,47.83,101,0,17,desktop,edge,0
2c4cf796-f582-4cbd-949d-8ea3429a8f03,2026-02-17 19:28:51,CUST-001040,gmail.com,JP,JP,JP,paypal,,80.38,USD,clothing,Yoga Pants,2,40.19,122,0,19,tablet,edge,0
e903af7d-3262-445f-847c-7bfb1941a417,2025-04-30 11:44:59,CUST-003820,gmail.com,ES,ES,ES,debit_card,visa,19.13,USD,sports,Water Bottle,1,19.13,60,0,11,desktop,safari,0
4f80b9af-3bbe-49e2-a83c-b186b3678c07,2025-11-30 12:14:55,CUST-001407,aol.com,UK,UK,UK,credit_card,discover,13.74,USD,home,Scented Candle,1,13.74,306,0,12,tablet,edge,0
d14bdd84-3758-4810-bedd-7bf324b3a6a2,2026-01-16 09:27:01,CUST-001010,protonmail.com,FR,FR,FR,debit_card,visa,206.16,USD,electronics,Wireless Earbuds,4,51.54,109,0,9,tablet,edge,0
232b994f-94bd-4fe2-bab8-9e7e2034b68a,2026-01-20 19:12:17,CUST-000360,hotmail.com,FR,FR,FR,paypal,,41.7,USD,beauty,Moisturizer,2,20.85,19,0,19,tablet,chrome,0
4ab54aa2-2ece-41ed-aaae-c2a8ba622e02,2025-07-04 17:12:03,CUST-002495,throwaway.email,IN,IN,IN,credit_card,visa,109.56,USD,sports,Foam Roller,4,27.39,417,0,17,tablet,safari,0
c3c5c50c-2cd0-4c4e-bee9-228a026def96,2025-06-05 06:29:19,CUST-000438,yahoo.com,IT,IT,IT,credit_card,mastercard,30.79,USD,clothing,Sunglasses,1,30.79,18,0,6,tablet,edge,0
40fd3780-5ba3-4f89-9ecf-72077b807bb6,2025-07-15 12:21:43,CUST-003082,gmail.com,IN,IN,IN,gift_card,,23.14,USD,home,Ceramic Mug Set,1,23.14,114,0,12,desktop,edge,0
ccf31326-2340-440b-b56c-6fa8909eb34a,2025-05-17 17:55:53,CUST-001206,hotmail.com,IN,IN,IN,gift_card,,13.87,USD,home,Scented Candle,1,13.87,122,0,17,tablet,firefox,0
64f8d42c-d6b0-413c-a582-71842c0f817c,2025-08-26 23:12:49,CUST-003076,aol.com,AU,AU,AU,credit_card,mastercard,43.07,USD,home,LED Desk Lamp,1,43.07,27,0,23,tablet,chrome,0
bbfd1dd4-8f0c-4d53-ab95-23f2592ec220,2025-06-28 20:00:11,CUST-003907,outlook.com,BR,BR,BR,credit_card,visa,52.14,USD,clothing,Hoodie,1,52.14,611,0,20,mobile,edge,0
baccc0e5-826e-4c72-8044-f4a63738057a,2025-05-17 05:12:38,CUST-000062,outlook.com,FR,FR,FR,paypal,,49.42,USD,clothing,Cotton T-Shirt,2,24.71,863,0,5,desktop,firefox,0
0260badd-806f-4630-858a-7251b8a98fb7,2025-11-13 11:12:53,CUST-002678,gmail.com,FR,FR,FR,credit_card,discover,175.22,USD,electronics,4K Webcam,2,87.61,28,0,11,mobile,other,0
6b319281-d176-4066-8d07-47e8128f6ce8,2026-02-19 02:46:47,CUST-002271,outlook.com,NL,IT,IT,credit_card,discover,63.02,USD,clothing,Denim Jacket,1,63.02,48,0,2,tablet,firefox,1
1c73ee75-fc52-4f3f-af3f-841294547e39,2026-02-25 20:41:58,CUST-001163,hotmail.com,BR,BR,BR,debit_card,mastercard,39.56,USD,beauty,Moisturizer,2,19.78,248,0,20,mobile,edge,0
57210502-6f14-498a-9b82-9895bb409fb2,2025-05-01 14:30:52,CUST-001064,aol.com,JP,JP,JP,debit_card,discover,52.98,USD,beauty,Vitamin C Serum,2,26.49,76,0,14,desktop,safari,0
eb1dad86-67fe-4314-84af-ac0e76214252,2025-09-02 11:07:18,CUST-001432,icloud.com,AU,AU,AU,credit_card,visa,41.33,USD,home,LED Desk Lamp,1,41.33,139,0,11,desktop,chrome,0
0330c461-ab1f-4600-9c1b-37870f28b060,2025-05-27 12:24:15,CUST-003561,trashmail.net,US,US,UK,paypal,,254.12,USD,electronics,Noise-Cancelling Headphones,1,254.12,154,1,12,mobile,firefox,0
7ab9d9ee-3899-4d78-a14f-1d707964d1ef,2025-12-16 03:17:35,CUST-003100,outlook.com,US,DE,DE,paypal,,93.17,USD,gaming,Gaming Headset,1,93.17,51,0,3,mobile,edge,1
d9de075f-1558-4466-9bba-1d9b7222cd55,2025-04-03 21:57:34,CUST-003837,yahoo.com,NL,NL,NL,paypal,,18.21,USD,sports,Water Bottle,1,18.21,134,0,21,mobile,other,0
69b8ddc4-d59e-4a2b-a1b9-30d4e2f5a05f,2026-01-17 22:32:47,CUST-000694,yahoo.com,FR,FR,FR,credit_card,amex,81.8,USD,electronics,Bluetooth Speaker,1,81.8,171,0,22,mobile,safari,0
cb749be1-27f5-4b0c-9f26-5bbbd8aeb4c3,2025-06-01 09:09:20,CUST-002009,protonmail.com,IN,IN,IN,crypto,,128.9,USD,clothing,Denim Jacket,2,64.45,51,0,9,mobile,firefox,0
7dd4d367-e76d-452d-b40f-0db46cff3a76,2025-11-16 11:10:59,CUST-003290,yahoo.com,UK,UK,UK,credit_card,visa,15.14,USD,clothing,Winter Beanie,1,15.14,525,0,11,mobile,other,0
f3153683-0d3c-48df-b3e0-4721442509f9,2025-05-23 12:08:25,CUST-001910,throwaway.email,AU,AU,AU,debit_card,amex,14.72,USD,clothing,Winter Beanie,1,14.72,126,0,12,mobile,edge,0
86154d39-f604-40c2-ba3b-ccbefed73f74,2025-08-15 04:24:08,CUST-002403,icloud.com,CA,CA,CA,paypal,,16.38,USD,sports,Resistance Bands,1,16.38,184,0,4,tablet,safari,0
9bb24584-6ca6-4340-b099-af4ac497a72e,2025-07-28 06:55:19,CUST-002893,icloud.com,US,US,US,paypal,,39.12,USD,sports,Water Bottle,2,19.56,60,0,6,mobile,edge,0
69b274fb-03e5-4d73-8882-02a7f5b242c5,2025-04-20 10:52:59,CUST-001764,icloud.com,US,US,US,debit_card,discover,164.07,USD,gaming,Gaming Mouse,3,54.69,80,0,10,tablet,edge,0
a5f5c6d0-9985-4941-9599-23942f112ba0,2025-12-30 19:25:23,CUST-001067,outlook.com,US,US,US,crypto,,62.66,USD,clothing,Sunglasses,2,31.33,56,0,19,desktop,safari,0
88a9ec9d-80a0-42fa-bd58-d0f05f8c55f6,2025-03-18 11:30:29,CUST-000451,aol.com,CA,CA,AU,credit_card,amex,77.28,USD,home,Throw Blanket,2,38.64,135,1,11,desktop,firefox,0
60831aa8-efab-4e3d-91cc-a72679544537,2025-10-13 07:06:32,CUST-000958,aol.com,NL,NL,NL,credit_card,mastercard,40.88,USD,home,Throw Blanket,1,40.88,154,0,7,desktop,other,0
914ee992-3276-4ce9-943f-8d4b654d6d81,2025-03-22 05:28:28,CUST-002220,protonmail.com,AU,IN,IN,paypal,,122.37,USD,gaming,Streaming Microphone,1,122.37,228,0,5,tablet,other,0
7ef36942-3953-41f2-9eb2-40b70293b76d,2025-05-29 21:32:37,CUST-002767,gmail.com,BR,BR,BR,debit_card,discover,41.3,USD,beauty,Moisturizer,2,20.65,54,0,21,desktop,other,0
6cb3f779-83b6-4b0e-9738-1229862e40eb,2025-06-29 15:16:31,CUST-003958,hotmail.com,CA,CA,CA,paypal,,281.91,USD,clothing,Running Shoes,3,93.97,174,0,15,desktop,safari,0
c8c6b5d0-f04a-4c5c-b1f3-8a723dbc674a,2026-01-28 13:41:03,CUST-000274,gmail.com,AU,AU,AU,debit_card,visa,54.54,USD,clothing,Cotton T-Shirt,2,27.27,118,0,13,mobile,other,0
4e8a7ec9-eba8-4c22-8ed6-ba1adbba6522,2025-09-24 21:04:54,CUST-000396,aol.com,FR,FR,FR,debit_card,discover,125.79,USD,beauty,Moisturizer,7,17.97,28,0,21,tablet,edge,0
80d11d83-fedf-4e3c-98ff-11ecf937a607,2025-03-11 18:02:32,CUST-000538,yahoo.com,ES,BR,BR,credit_card,amex,46.51,USD,sports,Fitness Tracker,1,46.51,500,0,18,tablet,safari,0
21dac4be-0012-4a15-8c1f-7e50be372899,2025-03-23 20:41:28,CUST-001067,yahoo.com,UK,UK,UK,credit_card,mastercard,209.63,USD,electronics,Smart Watch,1,209.63,131,0,20,tablet,safari,0
dbe5a72d-ae66-44f1-8081-506bca36741c,2025-12-18 08:14:00,CUST-000308,aol.com,FR,FR,FR,credit_card,visa,45.77,USD,home,LED Desk Lamp,1,45.77,372,0,8,mobile,edge,0
caa539c2-b4a0-465b-af22-3a405c7c536f,2025-08-15 19:07:06,CUST-001876,outlook.com,IT,IT,IT,paypal,,35.25,USD,electronics,USB-C Hub,1,35.25,143,0,19,mobile,safari,0
dd26007a-48e5-48c8-ab20-6346529a888b,2026-01-18 23:25:28,CUST-000825,gmail.com,IT,IT,IT,credit_card,discover,29.3,USD,clothing,Sunglasses,1,29.3,201,0,23,desktop,edge,0
